date,article,views,label,variant
2025-02-01,Chernobyl,1701,Chernobyl (city),ukrainian
2025-02-02,Chernobyl,1893,Chernobyl (city),ukrainian
2025-02-03,Chernobyl,1924,Chernobyl (city),ukrainian
2025-02-04,Chernobyl,1917,Chernobyl (city),ukrainian
2025-02-05,Chernobyl,1674,Chernobyl (city),ukrainian
2025-02-06,Chernobyl,1693,Chernobyl (city),ukrainian
2025-02-07,Chernobyl,1763,Chernobyl (city),ukrainian
2025-02-08,Chernobyl,1628,Chernobyl (city),ukrainian
2025-02-09,Chernobyl,1689,Chernobyl (city),ukrainian
2025-02-10,Chernobyl,1885,Chernobyl (city),ukrainian
2025-02-11,Chernobyl,1685,Chernobyl (city),ukrainian
2025-02-12,Chernobyl,1905,Chernobyl (city),ukrainian
2025-02-13,Chernobyl,1876,Chernobyl (city),ukrainian
2025-02-14,Chernobyl,8613,Chernobyl (city),ukrainian
2025-02-15,Chernobyl,4210,Chernobyl (city),ukrainian
2025-02-16,Chernobyl,2654,Chernobyl (city),ukrainian
2025-02-17,Chernobyl,2382,Chernobyl (city),ukrainian
2025-02-18,Chernobyl,2236,Chernobyl (city),ukrainian
2025-02-19,Chernobyl,2104,Chernobyl (city),ukrainian
2025-02-20,Chernobyl,1934,Chernobyl (city),ukrainian
2025-02-21,Chernobyl,1744,Chernobyl (city),ukrainian
2025-02-22,Chernobyl,2248,Chernobyl (city),ukrainian
2025-02-23,Chernobyl,1929,Chernobyl (city),ukrainian
2025-02-24,Chernobyl,1948,Chernobyl (city),ukrainian
2025-02-25,Chernobyl,1844,Chernobyl (city),ukrainian
2025-02-26,Chernobyl,1717,Chernobyl (city),ukrainian
2025-02-27,Chernobyl,1605,Chernobyl (city),ukrainian
2025-02-28,Chernobyl,1941,Chernobyl (city),ukrainian
2025-03-01,Chernobyl,2241,Chernobyl (city),ukrainian
2025-03-02,Chernobyl,2354,Chernobyl (city),ukrainian
2025-03-03,Chernobyl,2637,Chernobyl (city),ukrainian
2025-03-04,Chernobyl,3072,Chernobyl (city),ukrainian
2025-03-05,Chernobyl,2991,Chernobyl (city),ukrainian
2025-03-06,Chernobyl,1575,Chernobyl (city),ukrainian
2025-03-07,Chernobyl,1615,Chernobyl (city),ukrainian
2025-03-08,Chernobyl,1877,Chernobyl (city),ukrainian
2025-03-09,Chernobyl,2885,Chernobyl (city),ukrainian
2025-03-10,Chernobyl,2816,Chernobyl (city),ukrainian
2025-03-11,Chernobyl,1426,Chernobyl (city),ukrainian
2025-03-12,Chernobyl,1569,Chernobyl (city),ukrainian
