date,article,views,label,variant
2024-12-05,Igor_Sikorsky,520,Igor Sikorsky,russian
2024-12-06,Igor_Sikorsky,435,Igor Sikorsky,russian
2024-12-07,Igor_Sikorsky,420,Igor Sikorsky,russian
2024-12-08,Igor_Sikorsky,412,Igor Sikorsky,russian
2024-12-09,Igor_Sikorsky,435,Igor Sikorsky,russian
2024-12-10,Igor_Sikorsky,479,Igor Sikorsky,russian
2024-12-11,Igor_Sikorsky,486,Igor Sikorsky,russian
2024-12-12,Igor_Sikorsky,547,Igor Sikorsky,russian
2024-12-13,Igor_Sikorsky,515,Igor Sikorsky,russian
2024-12-14,Igor_Sikorsky,493,Igor Sikorsky,russian
2024-12-15,Igor_Sikorsky,505,Igor Sikorsky,russian
2024-12-16,Igor_Sikorsky,509,Igor Sikorsky,russian
2024-12-17,Igor_Sikorsky,596,Igor Sikorsky,russian
2024-12-18,Igor_Sikorsky,473,Igor Sikorsky,russian
2024-12-19,Igor_Sikorsky,428,Igor Sikorsky,russian
2024-12-20,Igor_Sikorsky,462,Igor Sikorsky,russian
2024-12-21,Igor_Sikorsky,516,Igor Sikorsky,russian
2024-12-22,Igor_Sikorsky,481,Igor Sikorsky,russian
2024-12-23,Igor_Sikorsky,478,Igor Sikorsky,russian
2024-12-24,Igor_Sikorsky,430,Igor Sikorsky,russian
2024-12-25,Igor_Sikorsky,452,Igor Sikorsky,russian
2024-12-26,Igor_Sikorsky,587,Igor Sikorsky,russian
2024-12-27,Igor_Sikorsky,544,Igor Sikorsky,russian
2024-12-28,Igor_Sikorsky,524,Igor Sikorsky,russian
2024-12-29,Igor_Sikorsky,490,Igor Sikorsky,russian
2024-12-30,Igor_Sikorsky,477,Igor Sikorsky,russian
2024-12-31,Igor_Sikorsky,467,Igor Sikorsky,russian
2025-01-01,Igor_Sikorsky,481,Igor Sikorsky,russian
2025-01-02,Igor_Sikorsky,501,Igor Sikorsky,russian
2025-01-03,Igor_Sikorsky,496,Igor Sikorsky,russian
2025-01-04,Igor_Sikorsky,518,Igor Sikorsky,russian
2025-01-05,Igor_Sikorsky,496,Igor Sikorsky,russian
2025-01-06,Igor_Sikorsky,403,Igor Sikorsky,russian
2025-01-07,Igor_Sikorsky,412,Igor Sikorsky,russian
2025-01-08,Igor_Sikorsky,504,Igor Sikorsky,russian
2025-01-09,Igor_Sikorsky,462,Igor Sikorsky,russian
2025-01-10,Igor_Sikorsky,480,Igor Sikorsky,russian
2025-01-11,Igor_Sikorsky,577,Igor Sikorsky,russian
2025-01-12,Igor_Sikorsky,572,Igor Sikorsky,russian
2025-01-13,Igor_Sikorsky,525,Igor Sikorsky,russian
2025-01-14,Igor_Sikorsky,526,Igor Sikorsky,russian
2025-01-15,Igor_Sikorsky,541,Igor Sikorsky,russian
2025-01-16,Igor_Sikorsky,676,Igor Sikorsky,russian
2025-01-17,Igor_Sikorsky,541,Igor Sikorsky,russian
2025-01-18,Igor_Sikorsky,456,Igor Sikorsky,russian
2025-01-19,Igor_Sikorsky,492,Igor Sikorsky,russian
2025-01-20,Igor_Sikorsky,732,Igor Sikorsky,russian
2025-01-21,Igor_Sikorsky,621,Igor Sikorsky,russian
2025-01-22,Igor_Sikorsky,502,Igor Sikorsky,russian
2025-01-23,Igor_Sikorsky,555,Igor Sikorsky,russian
2025-01-24,Igor_Sikorsky,548,Igor Sikorsky,russian
2025-01-25,Igor_Sikorsky,562,Igor Sikorsky,russian
2025-01-26,Igor_Sikorsky,487,Igor Sikorsky,russian
2025-01-27,Igor_Sikorsky,461,Igor Sikorsky,russian
2025-01-28,Igor_Sikorsky,506,Igor Sikorsky,russian
2025-01-29,Igor_Sikorsky,512,Igor Sikorsky,russian
2025-01-30,Igor_Sikorsky,8805,Igor Sikorsky,russian
2025-01-31,Igor_Sikorsky,3335,Igor Sikorsky,russian
2025-02-01,Igor_Sikorsky,1646,Igor Sikorsky,russian
2025-02-02,Igor_Sikorsky,1197,Igor Sikorsky,russian
2025-02-03,Igor_Sikorsky,885,Igor Sikorsky,russian
2025-02-04,Igor_Sikorsky,814,Igor Sikorsky,russian
2025-02-05,Igor_Sikorsky,684,Igor Sikorsky,russian
2025-02-06,Igor_Sikorsky,573,Igor Sikorsky,russian
2025-02-07,Igor_Sikorsky,598,Igor Sikorsky,russian
