date,article,views,label,variant
2025-04-19,Feodosiia,1,Feodosiia,ukrainian
2025-04-20,Feodosiia,1,Feodosiia,ukrainian
2025-04-22,Feodosiia,1,Feodosiia,ukrainian
2025-04-23,Feodosiia,3,Feodosiia,ukrainian
2025-04-25,Feodosiia,1,Feodosiia,ukrainian
2025-04-30,Feodosiia,1,Feodosiia,ukrainian
2025-05-01,Feodosiia,5,Feodosiia,ukrainian
2025-05-04,Feodosiia,2,Feodosiia,ukrainian
2025-05-10,Feodosiia,1,Feodosiia,ukrainian
2025-05-13,Feodosiia,2,Feodosiia,ukrainian
2025-05-15,Feodosiia,1,Feodosiia,ukrainian
2025-05-18,Feodosiia,1,Feodosiia,ukrainian
2025-05-25,Feodosiia,1,Feodosiia,ukrainian
2025-05-29,Feodosiia,1,Feodosiia,ukrainian
2025-05-31,Feodosiia,2,Feodosiia,ukrainian
2025-06-01,Feodosiia,1,Feodosiia,ukrainian
2025-06-03,Feodosiia,1,Feodosiia,ukrainian
2025-06-05,Feodosiia,1,Feodosiia,ukrainian
2025-06-07,Feodosiia,1,Feodosiia,ukrainian
2025-06-09,Feodosiia,1,Feodosiia,ukrainian
2025-06-11,Feodosiia,1,Feodosiia,ukrainian
2025-06-14,Feodosiia,2,Feodosiia,ukrainian
2025-06-16,Feodosiia,1,Feodosiia,ukrainian
2025-06-17,Feodosiia,3,Feodosiia,ukrainian
2025-06-19,Feodosiia,1,Feodosiia,ukrainian
2025-06-20,Feodosiia,2,Feodosiia,ukrainian
2025-06-21,Feodosiia,3,Feodosiia,ukrainian
2025-06-22,Feodosiia,4,Feodosiia,ukrainian
2025-06-24,Feodosiia,1,Feodosiia,ukrainian
2025-06-27,Feodosiia,1,Feodosiia,ukrainian
2025-07-04,Feodosiia,1,Feodosiia,ukrainian
2025-07-06,Feodosiia,1,Feodosiia,ukrainian
2025-07-07,Feodosiia,1,Feodosiia,ukrainian
2025-07-08,Feodosiia,1,Feodosiia,ukrainian
2025-07-11,Feodosiia,1,Feodosiia,ukrainian
2025-07-12,Feodosiia,1,Feodosiia,ukrainian
2025-07-13,Feodosiia,1,Feodosiia,ukrainian
2025-07-19,Feodosiia,1,Feodosiia,ukrainian
2025-07-20,Feodosiia,1,Feodosiia,ukrainian
2025-07-21,Feodosiia,1,Feodosiia,ukrainian
2025-07-22,Feodosiia,1,Feodosiia,ukrainian
2025-07-24,Feodosiia,2,Feodosiia,ukrainian
2025-07-26,Feodosiia,5,Feodosiia,ukrainian
2025-08-05,Feodosiia,1,Feodosiia,ukrainian
2025-08-08,Feodosiia,1,Feodosiia,ukrainian
2025-08-09,Feodosiia,1,Feodosiia,ukrainian
2025-08-11,Feodosiia,1,Feodosiia,ukrainian
2025-08-12,Feodosiia,1,Feodosiia,ukrainian
2025-08-14,Feodosiia,1,Feodosiia,ukrainian
2025-08-16,Feodosiia,2,Feodosiia,ukrainian
2025-08-17,Feodosiia,1,Feodosiia,ukrainian
2025-08-18,Feodosiia,1,Feodosiia,ukrainian
2025-08-19,Feodosiia,6,Feodosiia,ukrainian
2025-08-20,Feodosiia,2,Feodosiia,ukrainian
2025-08-21,Feodosiia,7,Feodosiia,ukrainian
2025-08-22,Feodosiia,2,Feodosiia,ukrainian
2025-08-23,Feodosiia,4,Feodosiia,ukrainian
2025-08-24,Feodosiia,1,Feodosiia,ukrainian
2025-08-26,Feodosiia,3,Feodosiia,ukrainian
2025-08-30,Feodosiia,1,Feodosiia,ukrainian
2025-08-31,Feodosiia,1,Feodosiia,ukrainian
2025-09-03,Feodosiia,1,Feodosiia,ukrainian
2025-09-04,Feodosiia,4,Feodosiia,ukrainian
2025-09-05,Feodosiia,2,Feodosiia,ukrainian
2025-09-06,Feodosiia,2,Feodosiia,ukrainian
2025-09-07,Feodosiia,5,Feodosiia,ukrainian
2025-09-08,Feodosiia,1,Feodosiia,ukrainian
2025-09-10,Feodosiia,1,Feodosiia,ukrainian
2025-09-13,Feodosiia,1,Feodosiia,ukrainian
2025-09-14,Feodosiia,1,Feodosiia,ukrainian
2025-09-17,Feodosiia,2,Feodosiia,ukrainian
2025-09-18,Feodosiia,5,Feodosiia,ukrainian
2025-09-20,Feodosiia,2,Feodosiia,ukrainian
2025-09-22,Feodosiia,2,Feodosiia,ukrainian
2025-09-23,Feodosiia,1,Feodosiia,ukrainian
2025-09-25,Feodosiia,3,Feodosiia,ukrainian
2025-09-29,Feodosiia,2,Feodosiia,ukrainian
2025-10-02,Feodosiia,1,Feodosiia,ukrainian
2025-10-03,Feodosiia,3,Feodosiia,ukrainian
