date,article,views,label,variant
2025-04-02,Kiev,345,Russian-derived search,russian
2025-04-03,Kiev,347,Russian-derived search,russian
2025-04-04,Kiev,371,Russian-derived search,russian
2025-04-05,Kiev,557,Russian-derived search,russian
2025-04-06,Kiev,384,Russian-derived search,russian
2025-04-07,Kiev,386,Russian-derived search,russian
2025-04-08,Kiev,401,Russian-derived search,russian
2025-04-09,Kiev,362,Russian-derived search,russian
2025-04-10,Kiev,360,Russian-derived search,russian
2025-04-11,Kiev,376,Russian-derived search,russian
2025-04-12,Kiev,371,Russian-derived search,russian
2025-04-13,Kiev,394,Russian-derived search,russian
2025-04-14,Kiev,345,Russian-derived search,russian
2025-04-15,Kiev,375,Russian-derived search,russian
2025-04-16,Kiev,388,Russian-derived search,russian
2025-04-17,Kiev,383,Russian-derived search,russian
2025-04-18,Kiev,364,Russian-derived search,russian
2025-04-19,Kiev,419,Russian-derived search,russian
2025-04-20,Kiev,447,Russian-derived search,russian
2025-04-21,Kiev,374,Russian-derived search,russian
2025-04-22,Kiev,378,Russian-derived search,russian
2025-04-23,Kiev,380,Russian-derived search,russian
2025-04-24,Kiev,365,Russian-derived search,russian
2025-04-25,Kiev,406,Russian-derived search,russian
2025-04-26,Kiev,376,Russian-derived search,russian
2025-04-27,Kiev,386,Russian-derived search,russian
2025-04-28,Kiev,340,Russian-derived search,russian
2025-04-29,Kiev,344,Russian-derived search,russian
2025-04-30,Kiev,322,Russian-derived search,russian
2025-05-01,Kiev,346,Russian-derived search,russian
2025-05-02,Kiev,343,Russian-derived search,russian
2025-05-03,Kiev,328,Russian-derived search,russian
2025-05-04,Kiev,335,Russian-derived search,russian
2025-05-05,Kiev,329,Russian-derived search,russian
2025-05-06,Kiev,316,Russian-derived search,russian
2025-05-07,Kiev,340,Russian-derived search,russian
2025-05-08,Kiev,356,Russian-derived search,russian
2025-05-09,Kiev,352,Russian-derived search,russian
2025-05-10,Kiev,355,Russian-derived search,russian
2025-05-11,Kiev,492,Russian-derived search,russian
2025-05-12,Kiev,366,Russian-derived search,russian
2025-05-13,Kiev,388,Russian-derived search,russian
2025-05-14,Kiev,501,Russian-derived search,russian
2025-05-15,Kiev,398,Russian-derived search,russian
2025-05-16,Kiev,325,Russian-derived search,russian
2025-05-17,Kiev,317,Russian-derived search,russian
2025-05-18,Kiev,329,Russian-derived search,russian
2025-05-19,Kiev,320,Russian-derived search,russian
2025-05-20,Kiev,295,Russian-derived search,russian
2025-05-21,Kiev,361,Russian-derived search,russian
2025-05-22,Kiev,318,Russian-derived search,russian
2025-05-23,Kiev,341,Russian-derived search,russian
2025-05-24,Kiev,330,Russian-derived search,russian
2025-05-25,Kiev,381,Russian-derived search,russian
2025-05-26,Kiev,385,Russian-derived search,russian
2025-05-27,Kiev,409,Russian-derived search,russian
2025-05-28,Kiev,327,Russian-derived search,russian
2025-05-29,Kiev,331,Russian-derived search,russian
2025-05-30,Kiev,327,Russian-derived search,russian
2025-05-31,Kiev,400,Russian-derived search,russian
2025-06-01,Kiev,346,Russian-derived search,russian
2025-06-02,Kiev,405,Russian-derived search,russian
2025-06-03,Kiev,372,Russian-derived search,russian
2025-06-04,Kiev,396,Russian-derived search,russian
2025-06-05,Kiev,395,Russian-derived search,russian
2025-06-06,Kiev,370,Russian-derived search,russian
2025-06-07,Kiev,353,Russian-derived search,russian
2025-06-08,Kiev,395,Russian-derived search,russian
2025-06-09,Kiev,340,Russian-derived search,russian
2025-06-10,Kiev,336,Russian-derived search,russian
2025-06-11,Kiev,369,Russian-derived search,russian
2025-06-12,Kiev,325,Russian-derived search,russian
2025-06-13,Kiev,338,Russian-derived search,russian
2025-06-14,Kiev,357,Russian-derived search,russian
2025-06-15,Kiev,389,Russian-derived search,russian
2025-06-16,Kiev,393,Russian-derived search,russian
2025-06-17,Kiev,347,Russian-derived search,russian
2025-06-18,Kiev,337,Russian-derived search,russian
2025-06-19,Kiev,352,Russian-derived search,russian
2025-06-20,Kiev,373,Russian-derived search,russian
2025-06-21,Kiev,404,Russian-derived search,russian
2025-06-22,Kiev,381,Russian-derived search,russian
2025-06-23,Kiev,384,Russian-derived search,russian
2025-06-24,Kiev,410,Russian-derived search,russian
2025-06-25,Kiev,940,Russian-derived search,russian
2025-06-26,Kiev,357,Russian-derived search,russian
2025-06-27,Kiev,394,Russian-derived search,russian
2025-06-28,Kiev,337,Russian-derived search,russian
2025-06-29,Kiev,390,Russian-derived search,russian
2025-06-30,Kiev,405,Russian-derived search,russian
2025-07-01,Kiev,346,Russian-derived search,russian
2025-07-02,Kiev,329,Russian-derived search,russian
2025-07-03,Kiev,348,Russian-derived search,russian
2025-07-04,Kiev,358,Russian-derived search,russian
